MONTH,DAY,DAY_OF_WEEK,AIRLINE,FLIGHT_NUMBER,TAIL_NUMBER,ORIGIN_AIRPORT,DESTINATION_AIRPORT,SCHEDULED_DEPARTURE,DEPARTURE_TIME,DEPARTURE_DELAY,SCHEDULED_TIME,ELAPSED_TIME,AIR_TIME,DISTANCE,WHEELS_ON,TAXI_IN,SCHEDULED_ARRIVAL,ARRIVAL_TIME,ARRIVAL_DELAY,N_Traffic,NE_Traffic,E_Traffic,SE_Traffic,S_Traffic,SW_Traffic,W_Traffic,NW_Traffic,Clogging?
1,1,4,F9,582,N221FR,SLC,DEN,615,617,2,92,104,64,391,754,7,747,801,14,No,No,Yes,No,No,Yes,No,Yes,No
1,1,4,MQ,3615,N696MQ,FAR,ORD,705,705,0,125,105,75,557,838,12,910,850,-20,No,Yes,Yes,No,No,Yes,Yes,Yes,Yes
1,1,4,EV,2549,N909EV,BPT,DFW,630,630,0,70,71,46,270,729,12,740,741,1,No,No,No,No,Yes,No,No,Yes,No
1,1,4,AS,502,N615AS,SEA,SNA,900,853,-7,155,162,134,978,1128,7,1135,1135,0,Yes,No,No,Yes,Yes,No,Yes,No,No
1,1,4,DL,1930,N377NW,PHX,MSP,800,820,20,187,170,149,1276,1206,4,1207,1210,3,Yes,Yes,Yes,No,No,No,No,No,No
1,1,4,AA,270,N5DKAA,HNL,LAX,825,816,-9,330,324,278,2556,1515,25,1555,1540,-15,No,Yes,No,No,Yes,Yes,Yes,Yes,Yes
1,1,4,B6,794,N519JB,AUS,JFK,600,559,-1,203,194,175,1521,1010,3,1023,1013,-10,No,Yes,Yes,No,No,No,No,Yes,No
1,1,4,UA,1688,N69826,ORD,SJU,820,824,4,280,245,225,2072,1420,9,1500,1429,-31,No,No,Yes,No,Yes,No,Yes,Yes,No
1,1,4,OO,4451,N632SK,OAK,LAX,841,837,-4,88,81,55,337,947,11,1009,958,-11,Yes,Yes,No,No,Yes,Yes,Yes,Yes,Yes
1,1,4,B6,453,N652JB,JFK,PBI,659,655,-4,183,164,143,1028,931,8,1002,939,-23,No,No,No,Yes,Yes,Yes,No,Yes,No
1,1,4,MQ,3586,N815MQ,CMH,LGA,815,806,-9,105,109,67,479,929,26,1000,955,-5,No,Yes,Yes,No,No,Yes,No,No,No
1,1,4,DL,2371,N348NW,MSP,SMF,900,908,8,241,226,185,1517,1050,4,1101,1054,-7,No,Yes,No,Yes,No,No,No,No,No
1,1,4,UA,1235,N78501,IAD,SFO,802,828,26,372,347,320,2419,1109,6,1114,1115,1,Yes,Yes,Yes,No,Yes,Yes,Yes,Yes,Yes
1,1,4,AA,1033,N494AA,RNO,ORD,840,934,54,245,243,212,1671,1524,13,1445,1537,52,No,No,Yes,No,Yes,Yes,No,No,No
1,1,4,UA,316,N421UA,PHX,IAD,725,805,40,248,213,196,1956,1333,5,1333,1338,5,Yes,Yes,No,No,No,No,No,No,No
1,1,4,OO,2607,N868CA,LAX,SMF,735,730,-5,85,98,73,373,901,7,900,908,8,Yes,Yes,No,Yes,Yes,Yes,No,Yes,Yes
1,1,4,MQ,2946,N652MQ,LCH,DFW,720,,,75,,,295,,,835,,,No,No,No,No,Yes,Yes,No,Yes,No
1,1,4,F9,261,N952FR,DEN,SNA,815,818,3,140,139,111,846,933,4,935,937,2,Yes,Yes,No,Yes,Yes,Yes,No,No,Yes
1,1,4,HA,17,N389HA,LAS,HNL,145,145,0,370,385,361,2762,602,8,555,610,15,No,Yes,No,No,Yes,No,Yes,Yes,No
1,1,4,WN,662,N258WN,MCI,DAL,805,756,-9,95,94,79,460,926,4,940,930,-10,No,Yes,Yes,No,Yes,No,No,No,No
1,1,4,DL,258,N344NB,SLC,MSP,845,1027,102,163,147,128,991,1346,8,1228,1354,86,No,No,No,No,No,No,No,Yes,No
1,1,4,UA,1245,N39726,CLE,EWR,605,602,-3,91,73,55,404,707,8,736,715,-21,Yes,Yes,No,No,No,No,No,Yes,No
1,1,4,AA,2392,N3HRAA,DEN,MIA,120,141,21,227,208,188,1709,701,8,707,709,2,Yes,Yes,Yes,No,No,Yes,No,Yes,Yes
1,1,4,DL,323,N654DL,ATL,SJU,820,818,-2,208,199,171,1547,1233,4,1248,1237,-11,Yes,No,No,No,Yes,No,Yes,Yes,No
1,1,4,DL,1502,N989DL,CVG,TPA,720,719,-1,141,116,105,773,913,2,941,915,-26,No,No,No,No,Yes,Yes,Yes,No,No
1,1,4,EV,4160,N11150,JAX,EWR,540,531,-9,137,132,109,820,729,14,757,743,-14,Yes,No,No,No,No,Yes,Yes,No,No
1,1,4,WN,1824,N615SW,BWI,BOS,805,802,-3,85,79,64,369,914,7,930,921,-9,No,Yes,Yes,Yes,Yes,Yes,Yes,No,Yes
1,1,4,AA,130,N012AA,MIA,TPA,702,,,64,,,204,,,806,,,Yes,Yes,Yes,Yes,Yes,Yes,Yes,No,Yes
1,1,4,MQ,3634,N606MQ,VPS,DFW,625,,,135,,,641,,,840,,,No,No,No,No,No,No,Yes,Yes,No
1,1,4,US,773,N701UW,RIC,CLT,655,645,-10,77,74,54,257,756,3,812,759,-13,No,Yes,Yes,No,Yes,Yes,No,No,No
1,1,4,WN,4966,N952WN,MCI,MSY,735,733,-2,115,117,94,689,926,4,930,930,0,No,Yes,Yes,Yes,No,Yes,Yes,Yes,Yes
1,1,4,AA,1624,N508AA,PHX,DFW,710,721,11,140,126,104,868,1020,7,1030,1027,-3,No,Yes,Yes,Yes,No,No,No,No,No
1,1,4,OO,6194,N758SK,ASE,DEN,700,704,4,59,54,27,125,751,7,759,758,-1,Yes,Yes,No,No,No,No,No,No,No
1,1,4,EV,4287,N16918,MOB,IAH,750,746,-4,96,104,84,427,921,9,926,930,4,Yes,Yes,Yes,No,Yes,No,Yes,Yes,Yes
1,1,4,DL,448,N3762Y,JFK,SEA,900,925,25,386,364,333,2422,1219,10,1226,1229,3,Yes,Yes,Yes,No,No,No,No,Yes,No
1,1,4,EV,4614,N11548,IAH,CLT,715,713,-2,143,128,110,912,1017,4,1038,1021,-17,Yes,No,Yes,Yes,Yes,Yes,No,Yes,Yes
1,1,4,OO,6204,N917SW,BFL,DEN,550,556,6,150,164,125,845,932,8,920,940,20,Yes,No,No,No,No,No,No,No,No
1,1,4,AA,1499,N854AA,DFW,LAS,730,1055,205,175,180,148,1055,1150,5,825,1155,210,Yes,No,No,No,Yes,No,No,No,No
1,1,4,AS,98,N407AS,ANC,SEA,5,2354,-11,205,194,169,1448,404,4,430,408,-22,No,No,Yes,Yes,No,No,No,No,No
1,1,4,EV,4354,N12142,MKE,IAH,515,517,2,178,189,163,984,812,14,813,826,13,No,No,Yes,Yes,No,Yes,Yes,Yes,Yes
1,1,4,US,773,N701UW,CLT,PHL,900,857,-3,92,75,61,449,1007,5,1032,1012,-20,Yes,Yes,Yes,Yes,Yes,Yes,Yes,No,Yes
1,1,4,UA,1016,N68807,DEN,IAH,600,552,-8,142,146,114,862,857,21,922,918,-4,Yes,No,No,Yes,No,Yes,Yes,No,No
1,1,4,AA,1287,N3BBAA,MSP,MIA,645,714,29,225,212,179,1501,1139,7,1130,1146,16,No,Yes,No,Yes,Yes,Yes,No,Yes,Yes
1,1,4,EV,4723,N11184,AMA,DEN,845,841,-4,88,92,53,359,905,8,913,913,0,No,No,No,Yes,Yes,Yes,Yes,Yes,Yes
1,1,4,AA,233,N3BEAA,BWI,MIA,600,643,43,163,151,124,946,908,6,843,914,31,Yes,Yes,Yes,No,No,No,Yes,No,No
1,1,4,AA,1412,N547AA,ONT,DFW,715,717,2,175,173,150,1188,1158,12,1210,1210,0,Yes,Yes,Yes,Yes,No,Yes,Yes,Yes,Yes
1,1,4,OO,6240,N127SY,MCI,SFO,800,758,-2,247,314,204,1499,958,74,1007,1112,65,Yes,Yes,No,Yes,Yes,Yes,No,Yes,Yes
1,1,4,AS,662,N302AS,SEA,DFW,640,633,-7,222,239,211,1660,1222,10,1222,1232,10,No,No,No,No,No,Yes,No,Yes,No
1,1,4,NK,610,N608NK,FLL,BOS,700,704,4,184,190,169,1237,1008,6,1004,1014,10,No,No,Yes,Yes,Yes,Yes,Yes,No,Yes
1,1,4,EV,3941,N16561,LAN,ORD,555,555,0,69,75,39,179,601,9,604,610,6,No,No,Yes,Yes,Yes,Yes,Yes,No,Yes
1,1,4,WN,905,N206WN,MCO,DAL,740,736,-4,170,164,143,973,915,5,930,920,-10,No,No,No,Yes,Yes,No,No,No,No
1,1,4,AA,201,N3LJAA,BOS,LAX,700,653,-7,395,412,390,2611,1039,6,1035,1045,10,No,No,Yes,Yes,Yes,Yes,No,Yes,Yes
1,1,4,B6,350,N198JB,TPA,DCA,735,719,-16,124,129,107,814,923,5,939,928,-11,Yes,No,No,Yes,No,Yes,No,Yes,No
1,1,4,WN,495,N392SW,DAL,STL,805,801,-4,95,84,71,546,921,4,940,925,-15,Yes,Yes,No,Yes,No,Yes,Yes,Yes,Yes
1,1,4,WN,1188,N783SW,SAT,BWI,645,642,-3,185,163,153,1407,1021,4,1050,1025,-25,No,Yes,Yes,No,Yes,No,No,No,No
1,1,4,OO,5550,N594SW,COD,DEN,600,559,-1,93,93,58,391,724,8,733,732,-1,Yes,No,Yes,Yes,No,No,No,Yes,No
1,1,4,EV,4213,N17560,MHT,ORD,600,555,-5,173,174,153,843,744,5,753,749,-4,Yes,No,Yes,Yes,Yes,Yes,Yes,No,Yes
1,1,4,B6,1077,N625JB,BOS,LAS,830,838,8,369,365,345,2381,1137,6,1139,1143,4,Yes,Yes,No,Yes,Yes,No,Yes,Yes,Yes
1,1,4,UA,419,N469UA,EWR,TPA,758,757,-1,181,168,150,997,1039,6,1059,1045,-14,Yes,Yes,No,Yes,Yes,No,Yes,No,Yes
1,1,4,F9,828,N932FR,DEN,MCI,835,829,-6,90,84,70,533,1048,5,1105,1053,-12,No,No,Yes,Yes,Yes,Yes,No,Yes,Yes
1,1,4,F9,658,N919FR,SFO,DEN,900,850,-10,144,158,133,967,1218,10,1224,1228,4,No,No,Yes,Yes,Yes,No,Yes,Yes,Yes
1,1,4,MQ,2913,N600MQ,GPT,DFW,630,,,115,,,500,,,825,,,No,No,No,Yes,No,Yes,No,Yes,No
1,1,4,WN,3684,N437WN,TPA,BNA,905,902,-3,110,106,94,612,944,4,955,948,-7,Yes,No,No,No,Yes,No,No,No,No
1,1,4,DL,2523,N364NW,DTW,BOS,845,839,-6,123,95,74,632,1010,4,1048,1014,-34,Yes,Yes,Yes,No,Yes,Yes,No,Yes,Yes
1,1,4,AS,576,N323AS,PDX,SAN,635,628,-7,139,134,117,933,839,3,854,842,-12,No,No,No,Yes,No,Yes,Yes,Yes,No
1,1,4,US,460,N640AW,SJC,PHX,620,614,-6,113,110,85,621,859,5,913,904,-9,No,Yes,Yes,Yes,No,Yes,Yes,Yes,Yes
1,1,4,WN,474,N614SW,ONT,DEN,605,609,4,140,136,116,819,918,7,925,925,0,Yes,Yes,Yes,No,Yes,Yes,Yes,Yes,Yes
1,1,4,MQ,2772,N643MQ,MSN,ORD,855,855,0,75,72,27,108,937,30,1010,1007,-3,No,No,No,No,No,No,No,Yes,No
1,1,4,B6,1701,N630JB,JFK,FLL,825,824,-1,190,208,155,1069,1144,8,1135,1152,17,Yes,No,Yes,No,No,Yes,No,Yes,No
1,1,4,UA,795,N843UA,SNA,DEN,700,701,1,142,148,111,846,1005,24,1022,1029,7,No,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes
1,1,4,NK,657,N517NK,FLL,MSY,830,825,-5,128,119,101,674,916,8,938,924,-14,Yes,Yes,Yes,No,No,No,No,No,No
1,1,4,AA,1291,N4XYAA,MKE,DFW,605,605,0,175,164,138,853,837,12,900,849,-11,Yes,Yes,No,No,Yes,Yes,Yes,Yes,Yes
1,1,4,AA,70,N5BTAA,SAN,DFW,705,659,-6,180,171,137,1171,1138,12,1205,1150,-15,Yes,Yes,No,No,No,Yes,No,Yes,No
1,1,4,WN,388,N936WN,FLL,HOU,755,752,-3,170,162,146,957,929,5,945,934,-11,Yes,No,No,No,No,No,Yes,Yes,No
1,1,4,AA,242,N3DCAA,SFO,ORD,820,818,-2,250,248,225,1846,1418,8,1430,1426,-4,No,No,Yes,Yes,No,No,No,No,No
1,1,4,DL,1085,N994AT,AVL,ATL,650,658,8,65,56,30,164,752,2,755,754,-1,Yes,Yes,No,Yes,Yes,Yes,Yes,Yes,Yes
1,1,4,EV,4284,N13124,ORD,PIT,850,942,52,86,72,53,413,1147,7,1116,1154,38,Yes,Yes,No,Yes,No,Yes,No,Yes,Yes
1,1,4,EV,2537,N902EV,MLU,DFW,640,643,3,80,67,52,293,746,4,800,750,-10,No,Yes,No,No,Yes,No,No,Yes,No
1,1,4,OO,6394,N916SW,FCA,DEN,802,757,-5,133,156,105,752,956,37,1015,1033,18,No,Yes,No,No,Yes,Yes,Yes,Yes,Yes
1,1,4,DL,2365,N399DA,JFK,SJU,700,659,-1,230,220,180,1598,1132,7,1150,1139,-11,No,Yes,No,Yes,No,Yes,No,No,No
1,1,4,WN,766,N212WN,DAL,PHX,745,744,-1,160,162,143,879,922,4,925,926,1,No,Yes,Yes,Yes,Yes,No,No,Yes,Yes
1,1,4,EV,2567,N901EV,SHV,DFW,735,945,130,65,60,40,190,1033,12,840,1045,125,No,No,Yes,No,Yes,Yes,No,No,No
1,1,4,UA,996,N406UA,LAX,EWR,603,603,0,319,287,263,2454,1342,8,1422,1350,-32,No,No,No,No,No,Yes,Yes,No,No
1,1,4,WN,893,N737JW,OAK,HOU,705,709,4,220,224,212,1642,1249,4,1245,1253,8,Yes,Yes,No,Yes,No,No,Yes,No,No
1,1,4,EV,5995,N16976,CAK,ORD,815,810,-5,94,80,63,343,824,6,849,830,-19,No,No,No,Yes,Yes,Yes,Yes,Yes,Yes
1,1,4,AA,1383,N4UCAA,DFW,IAH,725,727,2,70,68,48,224,826,9,835,835,0,No,Yes,No,Yes,Yes,No,Yes,Yes,Yes
1,1,4,OO,7376,N449SW,BTM,SLC,730,722,-8,82,83,52,358,841,4,852,845,-7,Yes,Yes,No,Yes,No,Yes,Yes,Yes,Yes
1,1,4,AA,110,N3LRAA,SNA,ORD,805,801,-4,230,211,194,1726,1322,10,1355,1332,-23,No,No,No,Yes,No,Yes,No,Yes,No
1,1,4,WN,832,N8616C,LAS,AUS,900,852,-8,155,156,140,1090,1324,4,1335,1328,-7,Yes,No,Yes,Yes,No,No,No,Yes,No
1,1,4,AA,1028,N3BFAA,DEN,ORD,600,601,1,155,127,106,888,901,7,935,908,-27,No,Yes,Yes,No,Yes,Yes,Yes,Yes,Yes
1,1,4,OO,6618,N506CA,PSP,PHX,659,658,-1,68,58,41,261,846,10,907,856,-11,Yes,No,Yes,No,Yes,No,No,No,No
1,1,4,WN,317,N222WN,ATL,DAL,725,721,-4,140,138,124,721,835,4,845,839,-6,No,No,Yes,Yes,No,Yes,No,No,No
1,1,4,DL,1134,N973DL,ATL,PBI,822,819,-3,108,108,79,545,1003,4,1010,1007,-3,Yes,No,Yes,No,Yes,Yes,No,Yes,Yes
1,1,4,NK,972,N606NK,PHX,DFW,159,158,-1,123,125,103,868,452,11,502,503,1,Yes,Yes,No,No,Yes,No,Yes,Yes,Yes
1,1,4,UA,1195,N57864,MCO,SFO,700,1228,328,360,338,317,2446,1458,8,1000,1506,306,Yes,Yes,Yes,Yes,Yes,No,No,Yes,Yes
1,1,4,UA,256,N816UA,IAH,PHX,904,923,19,183,170,151,1009,1110,3,1107,1113,6,No,Yes,Yes,Yes,Yes,Yes,Yes,No,Yes
1,1,4,WN,832,N8616C,SJC,LAS,640,640,0,85,80,63,386,753,7,805,800,-5,Yes,Yes,No,No,No,No,Yes,Yes,No
1,1,4,WN,439,N207WN,MCI,BWI,735,734,-1,150,137,108,967,1045,6,1105,1051,-14,Yes,Yes,No,No,No,No,Yes,Yes,No
1,1,4,B6,677,N606JB,JFK,JAX,800,752,-8,158,147,124,828,1013,6,1038,1019,-19,No,Yes,No,Yes,No,Yes,No,No,No
1,1,4,OO,6332,N708SK,DFW,DEN,600,556,-4,125,138,100,641,703,11,705,714,9,No,Yes,Yes,Yes,Yes,Yes,No,Yes,Yes
1,1,4,DL,819,N822DN,BOS,MSP,800,754,-6,207,215,188,1124,1022,7,1027,1029,2,Yes,Yes,No,Yes,No,No,Yes,No,No
1,1,4,AA,1285,N576AA,IAH,DFW,640,,,70,,,224,,,750,,,Yes,No,No,Yes,No,Yes,Yes,Yes,Yes
1,1,4,WN,4218,N930WN,FLL,BNA,830,824,-6,145,140,119,793,938,6,955,944,-11,No,No,No,Yes,No,Yes,No,No,No
1,1,4,WN,4122,N486WN,BOS,BWI,600,556,-4,105,83,63,369,716,3,745,719,-26,Yes,Yes,No,No,Yes,Yes,No,Yes,Yes
1,1,4,B6,1403,N763JB,JFK,SJU,614,612,-2,223,202,182,1598,1029,5,1057,1034,-23,No,Yes,No,No,No,No,Yes,Yes,No
1,1,4,DL,1434,N547US,LAX,MSP,35,35,0,214,210,188,1535,601,4,609,605,-4,No,No,Yes,Yes,Yes,No,Yes,No,No
1,1,4,AS,114,N303AS,ANC,SEA,220,209,-11,200,199,176,1448,620,8,640,628,-12,No,Yes,Yes,Yes,No,Yes,Yes,No,Yes
1,1,4,DL,994,N315NB,FLL,LGA,800,755,-5,171,161,144,1076,1030,6,1051,1036,-15,No,Yes,Yes,No,No,No,No,No,No
1,1,4,UA,1637,N33294,SEA,EWR,600,606,6,311,291,268,2402,1344,13,1411,1357,-14,No,No,No,No,No,Yes,Yes,No,No
1,1,4,F9,787,N920FR,DEN,PDX,739,734,-5,166,153,136,991,902,5,925,907,-18,Yes,Yes,Yes,Yes,Yes,No,Yes,No,Yes
1,1,4,EV,5700,N827AS,CAE,ORD,757,746,-11,128,142,115,667,903,5,905,908,3,No,Yes,No,Yes,No,Yes,No,No,No
1,1,4,B6,601,N559JB,JFK,FLL,605,603,-2,188,188,148,1069,848,23,913,911,-2,Yes,No,No,No,Yes,No,No,No,No
1,1,4,B6,768,N317JB,PSE,MCO,424,413,-11,186,196,166,1179,623,6,630,629,-1,Yes,Yes,Yes,Yes,No,Yes,No,Yes,Yes
1,1,4,WN,920,N655WN,SFO,LAX,905,900,-5,80,73,54,337,1005,8,1025,1013,-12,Yes,Yes,No,No,Yes,No,No,Yes,No
1,1,4,DL,2441,N975AT,ATL,MEM,815,815,0,89,74,58,332,825,4,844,829,-15,No,No,Yes,No,Yes,No,Yes,No,No
1,1,4,EV,5534,N695CA,BTR,ATL,620,620,0,88,74,59,448,829,5,848,834,-14,Yes,No,Yes,No,Yes,Yes,Yes,Yes,Yes
1,1,4,WN,3661,N420WN,EWR,MDW,735,732,-3,155,151,125,711,857,6,910,903,-7,No,Yes,No,No,Yes,Yes,No,Yes,No
1,1,4,AS,860,N535AS,HNL,SEA,825,823,-2,354,326,302,2677,1543,6,1619,1549,-30,No,Yes,No,No,No,No,Yes,No,No
1,1,4,DL,801,N633DL,SNA,ATL,645,641,-4,256,239,207,1919,1331,9,1401,1340,-21,No,Yes,Yes,Yes,No,No,No,Yes,No
1,1,4,DL,1456,N3759,RDU,ATL,605,701,56,90,73,57,356,809,5,735,814,39,Yes,No,No,Yes,No,No,No,No,No
1,1,4,DL,2395,N366NW,LGA,PBI,800,758,-2,194,169,150,1035,1043,4,1114,1047,-27,No,Yes,No,No,No,No,Yes,Yes,No
1,1,4,OO,5572,N970SW,MOT,DEN,610,600,-10,133,114,84,604,644,10,723,654,-29,No,Yes,No,No,Yes,Yes,Yes,Yes,Yes
1,1,4,DL,246,N391DA,SAN,JFK,645,642,-3,314,286,264,2446,1421,7,1459,1428,-31,Yes,Yes,No,Yes,Yes,Yes,Yes,Yes,Yes
1,1,4,EV,2517,N901EV,DFW,MLI,825,,,110,,,691,,,1015,,,No,No,Yes,Yes,No,No,No,Yes,No
1,1,4,DL,1184,N541US,PBI,ATL,815,812,-3,110,99,78,545,943,8,1005,951,-14,No,No,No,Yes,No,No,Yes,Yes,No
1,1,4,EV,4871,N878AS,SHV,ATL,700,704,4,99,101,83,551,940,5,939,945,6,Yes,Yes,No,No,Yes,No,Yes,Yes,Yes
1,1,4,MQ,2902,N902MQ,GRK,DFW,855,849,-6,50,58,29,134,934,13,945,947,2,No,Yes,Yes,No,Yes,No,Yes,Yes,Yes
1,1,4,AA,1575,N578AA,PHL,DFW,840,836,-4,235,227,210,1303,1118,5,1135,1123,-12,No,Yes,No,Yes,Yes,No,No,Yes,No
1,1,4,B6,279,N796JB,LAS,LGB,705,700,-5,65,58,40,231,755,3,810,758,-12,No,Yes,Yes,Yes,No,Yes,No,No,No
1,1,4,EV,4498,N12996,ORD,BTV,743,739,-4,124,119,95,763,1036,2,1047,1038,-9,Yes,Yes,Yes,No,Yes,Yes,Yes,No,Yes
1,1,4,EV,5419,N153PQ,BHM,ATL,900,855,-5,60,49,29,134,1034,10,1100,1044,-16,No,No,Yes,Yes,No,No,No,Yes,No
1,1,4,B6,735,N821JB,SFO,LGB,605,557,-8,81,75,59,354,709,3,726,712,-14,Yes,No,No,No,Yes,No,Yes,Yes,No
1,1,4,AA,1055,N573AA,MCO,DFW,600,,,185,,,985,,,805,,,Yes,No,No,No,Yes,No,No,Yes,No
1,1,4,US,560,N663AW,PHX,SEA,835,845,10,187,170,151,1107,1029,6,1042,1035,-7,Yes,No,No,Yes,No,No,No,No,No
1,1,4,B6,1184,N641JB,MCO,JFK,605,600,-5,146,161,129,944,826,15,831,841,10,No,No,Yes,Yes,No,No,Yes,No,No
1,1,4,EV,4685,N26545,BRO,IAH,520,517,-3,74,72,49,308,621,8,634,629,-5,No,Yes,Yes,Yes,Yes,Yes,Yes,No,Yes
1,1,4,DL,2011,N912DE,ATL,CVG,905,903,-2,85,77,60,373,1014,6,1030,1020,-10,No,No,No,No,Yes,Yes,Yes,Yes,No
1,1,4,OO,5492,N703SK,MSN,ORD,640,643,3,57,71,28,108,742,12,737,754,17,Yes,No,No,No,No,Yes,Yes,Yes,No
1,1,4,OO,6502,N785SK,SNA,SFO,645,657,12,95,82,63,372,816,3,820,819,-1,No,Yes,No,Yes,Yes,Yes,No,Yes,Yes
1,1,4,OO,5184,N776SK,SLC,IAH,540,537,-3,193,180,158,1195,933,4,953,937,-16,No,Yes,Yes,Yes,Yes,Yes,Yes,No,Yes
1,1,4,EV,6159,N48901,BTV,ORD,704,703,-1,156,159,138,763,833,9,840,842,2,No,Yes,No,Yes,Yes,Yes,Yes,Yes,Yes
1,1,4,B6,288,N806JB,LAX,BOS,700,653,-7,319,292,272,2611,1441,4,1519,1445,-34,No,No,Yes,No,No,Yes,No,Yes,No
1,1,4,DL,748,N374DA,ATL,DTW,904,901,-3,120,114,91,594,1047,8,1104,1055,-9,No,No,No,No,Yes,No,No,No,No
1,1,4,EV,4432,N14203,LBB,IAH,730,729,-1,97,108,67,458,907,10,907,917,10,Yes,Yes,Yes,Yes,No,Yes,Yes,Yes,Yes
1,1,4,WN,675,N956WN,RDU,LAS,730,732,2,320,315,295,2026,941,6,950,947,-3,Yes,Yes,Yes,Yes,Yes,No,Yes,Yes,Yes
1,1,4,EV,5698,N835AS,BDL,IAD,550,543,-7,88,76,58,326,650,9,718,659,-19,No,No,Yes,No,No,No,No,Yes,No
1,1,4,US,1967,N523UW,ORD,CLT,725,721,-4,119,112,77,599,957,16,1024,1013,-11,Yes,Yes,Yes,Yes,No,Yes,No,Yes,Yes
1,1,4,MQ,3161,N5PBMQ,XNA,DFW,555,,,75,,,280,,,710,,,Yes,No,Yes,No,No,No,No,No,No
1,1,4,UA,1296,N37471,SAT,LAX,600,616,16,207,188,170,1211,716,8,727,724,-3,No,No,No,No,No,No,No,Yes,No
1,1,4,OO,5243,N903SW,PIA,DEN,835,827,-8,165,164,135,793,958,13,1020,1011,-9,No,No,No,No,Yes,Yes,No,Yes,No
1,1,4,MQ,2841,N667MQ,DFW,DSM,700,704,4,108,114,80,624,853,5,848,858,10,No,Yes,No,Yes,Yes,Yes,Yes,No,Yes
1,1,4,OO,5482,N934SW,SBA,DEN,545,542,-3,154,167,134,916,921,8,919,929,10,Yes,No,No,Yes,No,Yes,No,Yes,No
1,1,4,DL,1094,N920AT,DCA,ATL,900,854,-6,130,109,88,547,1038,5,1110,1043,-27,No,Yes,No,Yes,No,Yes,No,Yes,No
1,1,4,B6,2180,N368JB,EWR,BOS,625,619,-6,68,63,40,200,715,7,733,722,-11,Yes,No,Yes,Yes,Yes,Yes,No,Yes,Yes
1,1,4,UA,1524,N69829,ORD,IAH,734,746,12,173,175,149,925,1027,14,1027,1041,14,Yes,No,Yes,No,Yes,Yes,No,No,No
1,1,4,DL,2655,N968DL,JFK,RSW,800,756,-4,209,186,166,1074,1057,5,1129,1102,-27,Yes,Yes,No,Yes,Yes,Yes,Yes,No,Yes
1,1,4,UA,1475,N12116,LAX,ORD,900,859,-1,250,229,203,1744,1436,12,1510,1448,-22,Yes,No,Yes,Yes,No,Yes,No,Yes,Yes
1,1,4,AA,1296,N4XEAA,AUS,DFW,830,824,-6,70,62,34,190,912,14,940,926,-14,No,Yes,Yes,Yes,Yes,No,No,No,No
1,1,4,DL,1305,N357NW,PBI,ATL,700,659,-1,109,107,77,545,837,9,849,846,-3,Yes,No,Yes,No,Yes,No,No,No,No
1,1,4,AA,2426,N5DGAA,LAX,DFW,720,717,-3,180,169,148,1235,1201,5,1220,1206,-14,Yes,No,No,Yes,Yes,Yes,No,No,No
1,1,4,NK,151,N612NK,ACY,PBI,840,832,-8,151,158,136,936,1106,4,1111,1110,-1,Yes,Yes,No,No,No,No,No,Yes,No
1,1,4,WN,323,N340LV,FLL,BWI,705,659,-6,155,152,129,925,925,6,940,931,-9,No,Yes,No,Yes,Yes,Yes,No,Yes,Yes
1,1,4,OO,5538,N702BR,MFR,SFO,820,808,-12,89,90,61,329,935,3,949,938,-11,Yes,No,Yes,Yes,No,Yes,No,Yes,Yes
1,1,4,OO,3479,N218AG,SAN,SLC,700,721,21,110,119,93,626,1011,9,950,1020,30,No,No,No,No,No,No,No,Yes,No
1,1,4,UA,1607,N36476,SEA,DEN,530,529,-1,157,157,138,1024,857,9,907,906,-1,No,No,No,No,No,No,No,No,No
1,1,4,UA,228,N439UA,PDX,EWR,550,547,-3,314,282,263,2434,1320,9,1404,1329,-35,Yes,Yes,Yes,Yes,Yes,Yes,No,No,Yes
1,1,4,DL,2428,N3761R,SAT,JFK,845,853,8,222,197,180,1587,1305,5,1327,1310,-17,No,Yes,No,No,No,No,No,Yes,No
1,1,4,WN,699,N635SW,SJC,DEN,840,837,-3,155,165,146,948,1215,7,1215,1222,7,No,Yes,No,Yes,Yes,Yes,Yes,No,Yes
1,1,4,OO,6369,N763SK,TUS,SFO,600,604,4,134,136,108,751,714,6,714,720,6,Yes,Yes,Yes,Yes,Yes,No,No,Yes,Yes
1,1,4,B6,493,N665JB,BOS,DEN,815,817,2,288,313,290,1754,1122,8,1103,1130,27,No,Yes,No,No,Yes,Yes,No,Yes,No
1,1,4,OO,5534,N928SW,MSO,DEN,840,831,-9,125,150,95,679,1036,25,1045,1101,16,No,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes
1,1,4,MQ,3676,N612MQ,DFW,AMA,825,,,68,,,312,,,933,,,No,Yes,Yes,Yes,Yes,No,No,Yes,Yes
1,1,4,EV,5936,N11181,ISN,DEN,810,803,-7,129,103,79,576,836,10,919,846,-33,No,Yes,Yes,Yes,No,No,Yes,No,No
1,1,4,AA,253,N378AA,LAX,OGG,900,856,-4,355,353,332,2486,1247,2,1255,1249,-6,Yes,No,Yes,No,No,Yes,No,Yes,No
1,1,4,WN,676,N630WN,PHX,SLC,600,601,1,95,88,76,507,726,3,735,729,-6,Yes,Yes,No,Yes,No,No,Yes,Yes,Yes
